iati_id,status,planned_start,actual_start,planned_end,actual_end
XM-DAC-46004-51081-002-GRNT0632,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-39015-042-GRNT0077,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-52337-001-GRNT0852,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-50024-002-GRNT0553,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-54123-001-LN4149,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-41548-013-LN2556,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-34172-013-LN2224,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-52256-001-GRNT0676,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-46348-003-GRNT0419,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-43456-023-LN2671,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-41121-043-LN2697,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-46933-014-LN3018,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-53328-001-LN4111,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-43330-013-LN2543,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-52286-001-LN3829,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-41121-023-LN2503,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-44060-025-LN3231,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-46933-014-LN3019,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-41121-033-LN2562,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-48424-002-LN3416,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-46145-001-LN2916,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-51250-001-LN3658,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-49083-001-LN3272,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-44060-023-LN2689,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-53329-001-LN4183,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-51304-001-LN3639,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-41912-014-LN2336,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-40908-024-LN2235,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-45150-001-LN2824,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-54188-001-LN3940,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-49076-005-LN3447,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-44213-018-LN3649,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-54180-001-LN3920,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-47243-004-LN3731,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-56289-001-LN4387,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-50192-002-LN3714,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-44192-014-LN3031,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-51137-001-LN3683,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-54236-001-LN3953,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-55148-001-LN4334,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-37113-013-LN2769,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-51269-001-LN3744,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-42173-013-LN3051,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-39405-013-LN2383,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-50312-003-LN3646,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-54307-001-LN4115,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-36197-013-LN2232,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-45253-002-LN3319,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-53260-001-LN4178,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-50161-003-LN3676,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-49273-001-LN3370,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-47037-005-LN3483,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-43576-013-LN2893,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-38356-013-LN2624,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-50301-002-LN3580,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-45148-005-LN2947,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-42254-013-LN2640,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-42180-018-LN3555,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-35242-013-LN2189,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-43157-013-LN2568,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-42180-013-LN3045,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-36224-013-LN2254,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-40534-013-LN2649,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-49423-006-LN4039,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-45148-008-LN3349,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-52219-001-LN3774,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-37381-013-GRNT0129,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-37378-014-LN3603,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-49273-004-LN4007,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-35197-013-LN2197,Finalisation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
XM-DAC-46004-49188-001-LN3324,Implementation,2015-04-23T00:00:00Z,2015-04-23T00:00:00Z,2019-03-24T00:00:00Z,2012-10-16T00:00:00Z
46002-P-NG-HAA-003,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-HAA-004,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-HAB-009,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-HAB-016,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-HAB-017,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-HAB-019,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-HAB-022,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-RW-FG0-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-RW-HAA-004,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-RW-HAB-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-SC-GB0-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-SN-DA0-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-SN-DB0-012,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-SN-DB0-017,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-SN-DD0-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-SN-FAA-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-TG-DD0-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-TN-DA0-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-TN-FD0-004,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-TN-FD0-006,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-TN-HAA-025,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-TN-HAA-028,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-TZ-AA0-012,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-UG-FAB-004,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-UG-FAB-005,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-UG-FAB-006,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-UG-HA0-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-UG-HA0-003,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-HAB-035,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-CI-FA0-005,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-CM-FA0-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-CI-DA0-001,Pipeline/identification,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-GB0-008,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-HA0-004,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-HAA-009,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-HAA-012,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-CI-D00-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-CI-FA0-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-CI-FA0-004,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-H00-016,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-CD-HAB-005,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-SL-AAG-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-CM-FA0-005,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-CM-FAA-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-DJ-D00-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-CV-FE0-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-EG-BC0-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-EG-FC0-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-EG-FC0-003,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-EG-HAB-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-ET-BB0-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-ET-DA0-008,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-ET-DA0-009,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-ET-DA0-010,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-RW-HAA-007,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-FD0-003,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-D00-032,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-D00-033,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-AAG-012,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-EG-FF0-010,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-CI-FAB-001,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-F00-063,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-KE-HAB-021,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-MR-HA0-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-MR-HAB-007,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-HA0-012,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-HAB-037,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-HAB-038,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-ZA-HAA-014,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-TZ-HAB-009,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-AAG-004,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-H00-026,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-H00-042,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-HAB-045,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-AAZ-048,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-D00-034,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-D00-035,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-SL-HAB-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-SN-F00-005,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-ZM-HB0-006,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-GH-DA0-001,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-UG-FAB-008,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-NG-BG0-002,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-KE-HAB-013,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-Z1-KE0-023,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-GA-AAG-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-GH-AA0-033,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-GH-AAG-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-GH-BB0-003,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-GH-BC0-003,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-GH-FD0-002,Implementation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-GH-HA0-006,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-KE-FAA-001,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-KE-FZ0-004,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-KE-FZ0-005,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-KE-FZ0-007,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-KE-HAB-003,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
46002-P-MA-BAA-002,Finalisation,1979-01-23T00:00:00Z,1979-02-22T00:00:00Z,1994-06-30T00:00:00Z,1999-12-31T00:00:00Z
